time_seconds,power
15230.7686,0.06
15231.0249,0.06
15231.0771,0.06
15231.3267,0.06
15231.3811,0.06
15231.6286,0.06
15231.6841,0.06
15231.9304,0.06
15231.9736,0.06
15232.2320,0.06
15232.2769,0.06
15232.5341,0.06
15232.5816,0.06
15232.8355,0.06
15232.8893,0.06
15233.1379,0.06
15233.1948,0.06
15233.4399,0.06
15233.4961,0.06
15233.7415,0.06
15233.7544,1.52
15233.7871,0.06
15234.0430,0.06
15234.0908,0.06
15234.3451,0.06
15234.3967,0.06
15234.6467,0.06
15234.7008,0.06
15234.9486,0.06
15235.0066,0.06
15235.2505,0.06
15235.2947,0.06
15235.5534,0.06
15235.6011,0.06
15235.8605,0.06
15235.9111,0.06
15236.1729,0.06
15236.2283,0.06
15236.4833,0.06
15236.5326,0.06
15236.7956,0.06
15236.8507,0.06
15237.1077,0.06
15237.1622,0.06
15237.4191,0.06
15237.4651,0.06
15237.7316,0.06
15237.7840,0.06
15238.0430,0.06
15238.0974,0.06
15238.3695,0.06
15238.4334,0.06
15238.6676,0.06
15238.7270,0.06
15238.9794,0.06
15239.0267,0.06
15239.2992,0.06
15239.3782,0.06
15239.6031,0.06
15239.6546,0.06
15239.9429,0.06
15240.0047,0.06
15240.2258,0.06
15240.2706,0.06
15240.5376,0.06
15240.5882,0.06
15240.8501,0.06
15240.9050,0.06
15241.1819,0.06
15241.2203,0.06
15241.4737,0.06
15241.5210,0.06
15241.7853,0.06
15241.8377,0.06
15242.0972,0.06
15242.1467,0.06
15242.4088,0.06
15242.4641,0.06
15242.7205,0.06
15242.7779,0.06
15243.0327,0.06
15243.0781,0.06
15243.3412,0.06
15243.3914,0.06
15243.4717,1.52
15243.6561,0.06
15243.7092,0.06
15243.9843,0.06
15244.0315,0.06
15244.3156,0.06
15244.3674,0.06
15244.6456,0.06
15244.7017,0.06
15244.9763,0.06
15245.0387,0.06
15245.3062,0.06
15245.3556,0.06
15245.6367,0.06
15245.6893,0.06
15245.9685,0.06
15246.0240,0.06
15246.2980,0.06
15246.3562,0.06
15246.6287,0.06
15246.6758,0.06
15246.9515,0.06
15246.9991,0.06
15247.2605,0.06
15247.3091,0.06
15247.5686,0.06
15247.6216,0.06
15247.8770,0.06
15247.9372,0.06
15248.1867,0.06
15248.2307,0.06
15248.4957,0.06
15248.5418,0.06
15248.8052,0.06
15248.8529,0.06
15249.1129,0.06
15249.1635,0.06
15249.4213,0.06
15249.4788,0.06
15249.7321,0.06
15249.7883,0.06
15250.0391,0.06
15250.0834,0.06
15250.3472,0.06
15250.3970,0.06
15250.6558,0.06
15250.7095,0.06
15250.9646,0.06
15251.0195,0.06
15251.2742,0.06
15251.3312,0.06
15251.5820,0.06
15251.6264,0.06
15251.8833,0.06
15251.9274,0.06
15252.1810,0.06
15252.2285,0.06
15252.4945,0.06
15252.5272,0.06
15252.7749,0.06
15252.8272,0.06
15253.0711,0.06
15253.1364,0.06
15253.3043,1.52
15253.3685,0.06
15253.4140,0.06
15253.6648,0.06
15253.7129,0.06
15253.9619,0.06
15254.0111,0.06
15254.2586,0.06
15254.3116,0.06
15254.5556,0.06
15254.6094,0.06
15254.8518,0.05
15254.9086,0.05
15255.1488,0.05
15255.1952,0.05
15255.4463,0.05
15255.4927,0.05
15255.7428,0.05
15255.7944,0.05
15256.0492,0.05
15256.0916,0.05
15256.3356,0.05
15256.3926,0.05
15256.6328,0.05
15256.6780,0.05
15256.9300,0.05
15256.9755,0.05
15257.2268,0.05
15257.2738,0.05
15257.5234,0.05
15257.5723,0.05
